"scenario","model","rep","year","pvpr_2_10","clin_0_5","clin_all","relapse_all"
"irs_e10","IBM",17,17.0959,0.177178,2.15411,0.804019,13.1005
"irs_e10","IBM",17,17.1781,0.16722,2.22059,0.843174,13.2375
"irs_e10","IBM",17,17.2603,0.170953,2.24058,0.866425,13.2203
"irs_e10","IBM",17,17.3425,0.17544,2.155,0.829712,13.1053
"irs_e10","IBM",17,17.4247,0.167404,2.07603,0.824817,12.9866
"irs_e10","IBM",17,17.5068,0.166129,2.18931,0.835831,13.1359
"irs_e10","IBM",17,17.589,0.16871,2.15667,0.887229,13.0429
"irs_e10","IBM",17,17.6712,0.175268,2.17661,0.815027,13.1383
"irs_e10","IBM",17,17.7534,0.168322,2.1479,0.855452,12.9003
"irs_e10","IBM",17,17.8356,0.178702,2.34169,0.873844,13.2007
"irs_e10","IBM",17,17.9178,0.181895,2.39439,0.921495,13.1457
"irs_e10","IBM",17,18,0.175087,2.25749,0.87132,12.956
"irs_e10","IBM",17,18.0822,0.167113,2.37133,0.886005,13.3072
"irs_e10","IBM",17,18.1644,0.161065,2.23203,0.814959,13.2168
"irs_e10","IBM",17,18.2466,0.177976,2.37095,0.874904,13.1688
"irs_e10","IBM",17,18.3288,0.17779,2.3816,0.824734,13.2704
"irs_e10","IBM",17,18.411,0.177351,2.57079,0.940999,13.3906
"irs_e10","IBM",17,18.4932,0.176236,2.41378,0.867632,13.1564
"irs_e10","IBM",17,18.5753,0.176288,2.52571,0.925073,13.3756
"irs_e10","IBM",17,18.6575,0.187321,2.42702,0.898153,13.4552
"irs_e10","IBM",17,18.7397,0.183721,2.56438,0.915118,13.5433
"irs_e10","IBM",17,18.8219,0.174991,2.50926,0.923707,13.5693
"irs_e10","IBM",17,18.9041,0.177023,2.3764,0.899286,13.444
"irs_e10","IBM",17,18.9863,0.174464,2.37219,0.910237,13.541
"irs_e10","IBM",17,19.0685,0.179713,2.3178,0.896839,13.3498
"irs_e10","IBM",17,19.1507,0.181859,2.15413,0.830766,13.291
"irs_e10","IBM",17,19.2329,0.177988,2.13814,0.831942,13.5044
"irs_e10","IBM",17,19.3151,0.176836,2.36206,0.899286,13.5994
"irs_e10","IBM",17,19.3973,0.171741,2.18712,0.827098,13.4697
"irs_e10","IBM",17,19.4795,0.171135,2.221,0.845465,13.5115
"irs_e10","IBM",17,19.5616,0.17155,2.20274,0.845536,13.4123
"irs_e10","IBM",17,19.6438,0.162625,2.04359,0.819886,13.4706
"irs_e10","IBM",17,19.726,0.165835,2.17662,0.834523,13.2398
"irs_e10","IBM",17,19.8082,0.168893,2.05871,0.812498,13.241
"irs_e10","IBM",17,19.8904,0.168833,2.22221,0.835725,13.111
"irs_e10","IBM",17,19.9726,0.183225,2.18455,0.831956,13.2893
"irs_e10","IBM",17,20.0548,0.181945,2.17035,0.827015,13.1821
"irs_e10","IBM",17,20.137,0.181382,2.31994,0.860047,13.2922
"irs_e10","IBM",17,20.2192,0.172241,2.11391,0.823345,13.0341
"irs_e10","IBM",17,20.3014,0.180189,2.21402,0.891858,13.1809
"irs_e10","IBM",17,20.3836,0.176196,2.21178,0.864941,13.0071
"irs_e10","IBM",17,20.4658,0.177942,2.18563,0.880845,12.9643
"irs_e10","IBM",17,20.5479,0.17434,2.37433,0.882068,12.935
"irs_e10","IBM",17,20.6301,0.175161,2.32808,0.897972,13.187
"irs_e10","IBM",17,20.7123,0.178559,2.21303,0.84659,13.1038
"irs_e10","IBM",17,20.7945,0.171141,2.43422,0.909031,13.129
"irs_e10","IBM",17,20.8767,0.175447,2.2001,0.845395,13.0553
"irs_e10","IBM",17,20.9589,0.173524,2.15273,0.806218,13.0524
"irs_e10","IBM",17,21.0411,0.16636,2.25129,0.85026,13.0022
"irs_e10","IBM",17,21.1233,0.172951,2.24999,0.860079,13.1104
"irs_e10","IBM",17,21.2055,0.177215,2.28128,0.890721,12.995
"irs_e10","IBM",17,21.2877,0.170857,2.16622,0.844228,13.1871
"irs_e10","IBM",17,21.3699,0.171794,2.20195,0.856426,13.0923
"irs_e10","IBM",17,21.4521,0.170039,2.403,0.894302,13.2384
"irs_e10","IBM",17,21.5342,0.179304,2.31889,0.901648,13.318
"irs_e10","IBM",17,21.6164,0.171904,2.35923,0.955568,13.1626
"irs_e10","IBM",17,21.6986,0.177281,2.3751,0.920166,13.247
"irs_e10","IBM",17,21.7808,0.178258,2.23882,0.878663,13.0808
"irs_e10","IBM",17,21.863,0.173869,2.44102,0.912928,13.2619
"irs_e10","IBM",17,21.9452,0.18553,2.3109,0.911613,13.3303
"irs_e10","IBM",17,22.0274,0.181019,2.29241,0.916507,13.405
"irs_e10","IBM",17,22.1096,0.176363,2.12925,0.872439,13.1539
"irs_e10","IBM",17,22.1918,0.172707,2.11162,0.845635,13.0884
"irs_e10","IBM",17,22.274,0.174391,2.19234,0.87746,13.031
"irs_e10","IBM",17,22.3562,0.175553,2.14388,0.873856,13.0491
"irs_e10","IBM",17,22.4384,0.166653,2.20416,0.85305,13.0356
"irs_e10","IBM",17,22.5205,0.16653,2.23694,0.851826,13.0515
"irs_e10","IBM",17,22.6027,0.170632,2.30245,0.89711,13.0944
"irs_e10","IBM",17,22.6849,0.175809,2.36155,0.904474,13.1938
"irs_e10","IBM",17,22.7671,0.175685,2.1468,0.833509,13.0253
"irs_e10","IBM",17,22.8493,0.166317,2.08131,0.816385,12.9581
"irs_e10","IBM",17,22.9315,0.165274,2.26919,0.881214,12.889
"irs_e10","IBM",17,23.0137,0.171485,2.19866,0.840895,12.9084
"irs_e10","IBM",17,23.0959,0.174352,2.13698,0.84206,12.9161
"irs_e10","IBM",17,23.1781,0.175299,2.12294,0.882438,13.0126
"irs_e10","IBM",17,23.2603,0.166005,2.24607,0.842187,12.7136
"irs_e10","IBM",17,23.3425,0.164231,2.41952,0.925445,12.7236
"irs_e10","IBM",17,23.4247,0.172096,2.30293,0.88756,13.1261
"irs_e10","IBM",17,23.5068,0.173187,2.35412,0.874078,13.0451
"irs_e10","IBM",17,23.589,0.17347,2.36533,0.833635,13.1509
"irs_e10","IBM",17,23.6712,0.169854,2.2241,0.859342,13.2023
"irs_e10","IBM",17,23.7534,0.168892,2.25165,0.863014,13.1154
"irs_e10","IBM",17,23.8356,0.161297,2.30322,0.850773,12.955
"irs_e10","IBM",17,23.9178,0.163451,2.12087,0.825066,13.135
"irs_e10","IBM",17,24,0.168022,2.24725,0.842153,12.9334
"irs_e10","IBM",17,24.0822,0.169366,2.19721,0.864152,13.1838
"irs_e10","IBM",17,24.1644,0.17761,2.1619,0.884897,13.0385
"irs_e10","IBM",17,24.2466,0.181663,2.45571,0.931335,13.4193
"irs_e10","IBM",17,24.3288,0.172689,2.18352,0.845621,13.0894
"irs_e10","IBM",17,24.411,0.165392,2.04729,0.817403,12.8668
"irs_e10","IBM",17,24.4932,0.170195,1.93413,0.832076,12.962
"irs_e10","IBM",17,24.5753,0.177704,2.11629,0.861501,13.2701
"irs_e10","IBM",17,24.6575,0.179725,2.07608,0.848035,13.1929
"irs_e10","IBM",17,24.7397,0.173839,2.06962,0.858996,13.1236
"irs_e10","IBM",17,24.8219,0.180074,2.33989,0.904271,13.2019
"irs_e10","IBM",17,24.9041,0.186484,2.29216,0.881022,13.0636
"irs_e10","IBM",17,24.9863,0.179965,2.28945,0.931191,13.1737
"irs_e10","IBM",17,25.0685,0.177901,2.20308,0.907942,13.2141
"irs_e10","IBM",17,25.1507,0.180591,2.29517,0.925166,13.2289
"irs_e10","IBM",17,25.2329,0.178073,2.33113,0.894623,13.0608
"irs_e10","IBM",17,25.3151,0.178251,2.50603,0.944886,13.2798
"irs_e10","IBM",17,25.3973,0.173312,2.37785,0.888697,13.3623
"irs_e10","IBM",17,25.4795,0.183367,2.33212,0.86179,13.288
"irs_e10","IBM",17,25.5616,0.18342,2.3322,0.910756,13.1423
"irs_e10","IBM",17,25.6438,0.184208,2.38788,0.886273,13.1839
"irs_e10","IBM",17,25.726,0.176878,2.40315,0.880152,13.3504
"irs_e10","IBM",17,25.8082,0.183181,2.25824,0.919497,13.4962
"irs_e10","IBM",17,25.8904,0.17139,2.09295,0.843598,13.2931
"irs_e10","IBM",17,25.9726,0.169473,2.07041,0.84972,13.3457
"irs_e10","IBM",17,26.0548,0.177575,2.31328,0.907266,13.2123
"irs_e10","IBM",17,26.137,0.178507,2.20243,0.857066,13.1327
"irs_e10","IBM",17,26.2192,0.171623,2.19783,0.842422,13.2461
"irs_e10","IBM",17,26.3014,0.174733,2.04189,0.833887,13.1071
"irs_e10","IBM",17,26.3836,0.167927,2.14366,0.827764,13.2565
"irs_e10","IBM",17,26.4658,0.174406,2.29639,0.874369,12.9588
"irs_e10","IBM",17,26.5479,0.182186,2.40124,0.939289,13.0717
"irs_e10","IBM",17,26.6301,0.177141,2.27955,0.860913,12.9945
"irs_e10","IBM",17,26.7123,0.173016,2.35098,0.91847,13.2799
"irs_e10","IBM",17,26.7945,0.172731,2.25284,0.878057,13.1047
"irs_e10","IBM",17,26.8767,0.167287,2.25872,0.885405,13.1733
"irs_e10","IBM",17,26.9589,0.166793,2.15286,0.876833,12.959
"irs_e10","IBM",17,27.0411,0.172298,2.23764,0.895202,13.2713
"irs_e10","IBM",17,27.1233,0.167517,2.1618,0.87071,13.2149
"irs_e10","IBM",17,27.2055,0.168762,2.19781,0.85234,13.2235
"irs_e10","IBM",17,27.2877,0.16539,2.32155,0.885405,13.1011
"irs_e10","IBM",17,27.3699,0.171178,2.25589,0.857239,13.0153
"irs_e10","IBM",17,27.4521,0.175339,2.25795,0.917322,13.0128
"irs_e10","IBM",17,27.5342,0.170765,2.10892,0.814415,12.8004
"irs_e10","IBM",17,27.6164,0.166556,2.36926,0.88182,13.1367
"irs_e10","IBM",17,27.6986,0.162458,2.21444,0.874474,12.7644
"irs_e10","IBM",17,27.7808,0.162906,2.2163,0.846387,12.7387
"irs_e10","IBM",17,27.863,0.176034,2.3715,0.900285,13.0094
"irs_e10","IBM",17,27.9452,0.175114,2.27185,0.864816,13.0421
"irs_e10","IBM",17,28.0274,0.17057,2.37211,0.908856,12.9212
"irs_e10","IBM",17,28.1096,0.1772,2.17166,0.846387,12.6799
"irs_e10","IBM",17,28.1918,0.176843,2.34074,0.835333,12.7149
"irs_e10","IBM",17,28.274,0.166092,2.36228,0.870768,12.8031
"irs_e10","IBM",17,28.3562,0.175038,2.20931,0.852426,12.9334
"irs_e10","IBM",17,28.4384,0.170055,2.30256,0.827898,12.6683
"irs_e10","IBM",17,28.5205,0.164393,2.29891,0.879317,12.8799
"irs_e10","IBM",17,28.6027,0.168049,2.24617,0.852478,12.8962
"irs_e10","IBM",17,28.6849,0.172824,2.29862,0.86721,13.0718
"irs_e10","IBM",17,28.7671,0.167358,2.20527,0.844009,12.9345
"irs_e10","IBM",17,28.8493,0.172204,2.15673,0.850148,12.8367
"irs_e10","IBM",17,28.9315,0.16688,2.30068,0.863721,12.7488
"irs_e10","IBM",17,29.0137,0.167654,2.23376,0.884626,12.9741
"irs_e10","IBM",17,29.0959,0.168257,2.20183,0.842967,12.7094
"irs_e10","IBM",17,29.1781,0.168006,2.36139,0.88454,12.8908
"irs_e10","IBM",17,29.2603,0.17625,2.23437,0.86861,12.9201
"irs_e10","IBM",17,29.3425,0.169237,2.31216,0.879627,13.1564
"irs_e10","IBM",17,29.4247,0.170542,2.09381,0.845177,12.8847
"irs_e10","IBM",17,29.5068,0.171023,2.14872,0.815766,12.7509
"irs_e10","IBM",17,29.589,0.170429,2.38875,0.889288,12.94
"irs_e10","IBM",17,29.6712,0.166614,2.23178,0.804885,12.8904
"irs_e10","IBM",17,29.7534,0.169529,2.23878,0.841615,12.6928
"irs_e10","IBM",17,29.8356,0.16146,2.22751,0.840359,12.7303
"irs_e10","IBM",17,29.9178,0.162044,2.04531,0.845248,12.8441
"irs_e10","IBM",17,30,0.162086,1.8136,0.703148,12.5489
"irs_e10","IBM",17,30.0822,0.134398,1.31502,0.504749,9.15042
"irs_e10","IBM",17,30.1644,0.122896,1.35681,0.508377,9.72164
"irs_e10","IBM",17,30.2466,0.113411,1.18924,0.470399,9.11153
"irs_e10","IBM",17,30.3288,0.108857,1.08392,0.409149,7.96738
"irs_e10","IBM",17,30.411,0.0962476,1.09228,0.385874,8.48678
"irs_e10","IBM",17,30.4932,0.0898792,0.892952,0.336841,7.57587
"irs_e10","IBM",17,30.5753,0.090877,0.868144,0.342978,7.27482
"irs_e10","IBM",17,30.6575,0.0873844,0.772963,0.301349,7.05108
"irs_e10","IBM",17,30.7397,0.0785687,0.662652,0.262149,6.38223
"irs_e10","IBM",17,30.8219,0.0740418,0.701558,0.263374,6.12743
"irs_e10","IBM",17,30.9041,0.0710719,0.564151,0.220499,5.70603
"irs_e10","IBM",17,30.9863,0.0714059,0.54695,0.214374,4.97839
"irs_e10","IBM",17,31.0685,0.0417537,0.115169,0.0539013,1.44676
"irs_e10","IBM",17,31.1507,0.0217757,0.0746903,0.0294003,0.966535
"irs_e10","IBM",17,31.2329,0.0175427,0.138959,0.0477749,1.3181
"irs_e10","IBM",17,31.3151,0.015107,0.122301,0.0392023,1.09766
"irs_e10","IBM",17,31.3973,0.0121586,0.0932833,0.0343034,0.890662
"irs_e10","IBM",17,31.4795,0.0222076,0.192351,0.0894365,2.20773
"irs_e10","IBM",17,31.5616,0.0269891,0.162609,0.0894428,2.55708
"irs_e10","IBM",17,31.6438,0.0309635,0.202936,0.0980244,2.7116
"irs_e10","IBM",17,31.726,0.0316395,0.173741,0.0943437,2.59016
"irs_e10","IBM",17,31.8082,0.0256127,0.201829,0.0931185,2.56688
"irs_e10","IBM",17,31.8904,0.0265456,0.178183,0.0833165,2.30591
"irs_e10","IBM",17,31.9726,0.0269441,0.165704,0.0759651,1.8832
"irs_e10","IBM",17,32.0548,0.0148895,0.0113746,0.00857693,0.286715
"irs_e10","IBM",17,32.137,0.00599676,0.0398056,0.0147044,0.262228
"irs_e10","IBM",17,32.2192,0.00278125,0,0.00122525,0.118849
"irs_e10","IBM",17,32.3014,0.00110047,0,0.00245024,0.0526802
"irs_e10","IBM",17,32.3836,0.00182548,0.0171022,0.00490094,0.0600365
"irs_e10","IBM",17,32.4658,0.000215346,0,0,0
"irs_e10","IBM",17,32.5479,0,0,0,0
"irs_e10","IBM",17,32.6301,0,0,0,0
"irs_e10","IBM",17,32.7123,0,0,0,0
"irs_e10","IBM",17,32.7945,0,0,0,0
"irs_e10","IBM",17,32.8767,0,0,0,0
"irs_e10","IBM",17,32.9589,0,0,0,0
"irs_e10","IBM",17,33.0411,0,0,0,0
"irs_e10","IBM",17,33.1233,0,0,0,0
"irs_e10","IBM",17,33.2055,0,0,0,0
"irs_e10","IBM",17,33.2877,0,0,0,0
"irs_e10","IBM",17,33.3699,0,0,0,0
"irs_e10","IBM",17,33.4521,0,0,0,0
"irs_e10","IBM",17,33.5342,0,0,0,0
"irs_e10","IBM",17,33.6164,0,0,0,0
"irs_e10","IBM",17,33.6986,0,0,0,0
"irs_e10","IBM",17,33.7808,0,0,0,0
"irs_e10","IBM",17,33.863,0,0,0,0
"irs_e10","IBM",17,33.9452,0,0,0,0
"irs_e10","IBM",17,34.0274,0,0,0,0
"irs_e10","IBM",17,34.1096,0,0,0,0
"irs_e10","IBM",17,34.1918,0,0,0,0
"irs_e10","IBM",17,34.274,0,0,0,0
"irs_e10","IBM",17,34.3562,0,0,0,0
"irs_e10","IBM",17,34.4384,0,0,0,0
"irs_e10","IBM",17,34.5205,0,0,0,0
"irs_e10","IBM",17,34.6027,0,0,0,0
"irs_e10","IBM",17,34.6849,0,0,0,0
"irs_e10","IBM",17,34.7671,0,0,0,0
"irs_e10","IBM",17,34.8493,0,0,0,0
"irs_e10","IBM",17,34.9315,0,0,0,0
"irs_e10","IBM",17,35.0137,0,0,0,0
"irs_e10","IBM",17,35.0959,0,0,0,0
"irs_e10","IBM",17,35.1781,0,0,0,0
"irs_e10","IBM",17,35.2603,0,0,0,0
"irs_e10","IBM",17,35.3425,0,0,0,0
"irs_e10","IBM",17,35.4247,0,0,0,0
"irs_e10","IBM",17,35.5068,0,0,0,0
"irs_e10","IBM",17,35.589,0,0,0,0
"irs_e10","IBM",17,35.6712,0,0,0,0
"irs_e10","IBM",17,35.7534,0,0,0,0
"irs_e10","IBM",17,35.8356,0,0,0,0
"irs_e10","IBM",17,35.9178,0,0,0,0
"treatment_e1","IBM",17,0,0.0368768,0.453801,0.358917,1.5695
"treatment_e1","IBM",17,0.0821918,0.0350038,0.375592,0.35405,1.62912
"treatment_e1","IBM",17,0.164384,0.0319061,0.439,0.401547,1.5417
"treatment_e1","IBM",17,0.246575,0.0289868,0.392628,0.378459,1.57225
"treatment_e1","IBM",17,0.328767,0.032281,0.4333,0.386995,1.59301
"treatment_e1","IBM",17,0.410959,0.0376353,0.537325,0.419876,1.63691
"treatment_e1","IBM",17,0.493151,0.0351093,0.469696,0.407706,1.59553
"treatment_e1","IBM",17,0.575342,0.0343118,0.455367,0.441784,1.6503
"treatment_e1","IBM",17,0.657534,0.0336446,0.445522,0.428478,1.60314
"treatment_e1","IBM",17,0.739726,0.0356035,0.476217,0.432133,1.68227
"treatment_e1","IBM",17,0.821918,0.0349959,0.475842,0.410275,1.57779
"treatment_e1","IBM",17,0.90411,0.0323372,0.416787,0.441959,1.6887
"treatment_e1","IBM",17,0.986301,0.0310995,0.489023,0.431002,1.63269
"treatment_e1","IBM",17,1.06849,0.0353759,0.518667,0.423725,1.68272
"treatment_e1","IBM",17,1.15068,0.0370456,0.435266,0.448126,1.69022
"treatment_e1","IBM",17,1.23288,0.0345523,0.475306,0.45179,1.68538
"treatment_e1","IBM",17,1.31507,0.034897,0.292318,0.437148,1.66579
"treatment_e1","IBM",17,1.39726,0.0340662,0.373151,0.416433,1.6499
"treatment_e1","IBM",17,1.47945,0.0341695,0.476501,0.395769,1.70607
"treatment_e1","IBM",17,1.56164,0.0316585,0.448539,0.426271,1.64906
"treatment_e1","IBM",17,1.64384,0.0338142,0.454829,0.411727,1.7334
"treatment_e1","IBM",17,1.72603,0.0337368,0.355586,0.420323,1.56068
"treatment_e1","IBM",17,1.80822,0.0352592,0.455396,0.442269,1.73862
"treatment_e1","IBM",17,1.89041,0.0384931,0.349466,0.465418,1.65333
"treatment_e1","IBM",17,1.9726,0.0343834,0.385261,0.405718,1.67283
"treatment_e1","IBM",17,2.05479,0.0343538,0.419199,0.428873,1.68503
"treatment_e1","IBM",17,2.13699,0.0366134,0.476911,0.465465,1.77656
"treatment_e1","IBM",17,2.21918,0.0325406,0.472481,0.426511,1.63171
"treatment_e1","IBM",17,2.30137,0.0347903,0.601645,0.450902,1.63178
"treatment_e1","IBM",17,2.38356,0.0356443,0.559128,0.439965,1.67942
"treatment_e1","IBM",17,2.46575,0.0371794,0.593761,0.443631,1.72821
"treatment_e1","IBM",17,2.54795,0.0372986,0.511856,0.474137,1.67593
"treatment_e1","IBM",17,2.63014,0.0341437,0.385502,0.422945,1.65156
"treatment_e1","IBM",17,2.71233,0.0356825,0.340671,0.419288,1.69787
"treatment_e1","IBM",17,2.79452,0.0379174,0.494612,0.432696,1.6674
"treatment_e1","IBM",17,2.87671,0.0347148,0.517472,0.442446,1.65765
"treatment_e1","IBM",17,2.9589,0.0318356,0.381725,0.424188,1.65165
"treatment_e1","IBM",17,3.0411,0.0324378,0.446627,0.425425,1.64441
"treatment_e1","IBM",17,3.12329,0.0306746,0.405876,0.427874,1.65786
"treatment_e1","IBM",17,3.20548,0.0326138,0.400155,0.418153,1.64823
"treatment_e1","IBM",17,3.28767,0.0305646,0.481902,0.431563,1.59825
"treatment_e1","IBM",17,3.36986,0.02971,0.44606,0.382799,1.62141
"treatment_e1","IBM",17,3.45205,0.0323368,0.452832,0.398647,1.55314
"treatment_e1","IBM",17,3.53425,0.037028,0.525197,0.435239,1.56052
"treatment_e1","IBM",17,3.61644,0.0317637,0.464377,0.384057,1.59109
"treatment_e1","IBM",17,3.69863,0.0294352,0.428122,0.402346,1.54111
"treatment_e1","IBM",17,3.78082,0.0279928,0.416205,0.376779,1.57906
"treatment_e1","IBM",17,3.86301,0.0324816,0.410468,0.41215,1.60836
"treatment_e1","IBM",17,3.94521,0.033948,0.480834,0.413359,1.6071
"treatment_e1","IBM",17,4.0274,0.0302584,0.450191,0.404824,1.4559
"treatment_e1","IBM",17,4.10959,0.0300456,0.473146,0.406043,1.56077
"treatment_e1","IBM",17,4.19178,0.0324342,0.420823,0.401166,1.55467
"treatment_e1","IBM",17,4.27397,0.0291315,0.4519,0.39385,1.53028
"treatment_e1","IBM",17,4.35616,0.0323736,0.399485,0.398749,1.61572
"treatment_e1","IBM",17,4.43836,0.0270771,0.444402,0.362183,1.56092
"treatment_e1","IBM",17,4.52055,0.0304548,0.396391,0.373158,1.49385
"treatment_e1","IBM",17,4.60274,0.0279862,0.414256,0.362183,1.50849
"treatment_e1","IBM",17,4.68493,0.0286757,0.414037,0.374378,1.6097
"treatment_e1","IBM",17,4.76712,0.0302799,0.407821,0.39267,1.56336
"treatment_e1","IBM",17,4.84932,0.0297141,0.437223,0.407303,1.57678
"treatment_e1","IBM",17,4.93151,0.0339503,0.491362,0.401206,1.55848
"treatment_e1","IBM",17,5.0137,0.0344973,0.456968,0.431693,1.59019
"treatment_e1","IBM",17,5.09589,0.0356258,0.50323,0.452424,1.68775
"treatment_e1","IBM",17,5.17808,0.0357948,0.484759,0.423157,1.6658
"treatment_e1","IBM",17,5.26027,0.0307725,0.388841,0.408523,1.59385
"treatment_e1","IBM",17,5.34247,0.0327139,0.417514,0.418279,1.68775
"treatment_e1","IBM",17,5.42466,0.0290836,0.466678,0.451204,1.72799
"treatment_e1","IBM",17,5.50685,0.0350099,0.515254,0.454931,1.68922
"treatment_e1","IBM",17,5.58904,0.0357464,0.44703,0.448855,1.58197
"treatment_e1","IBM",17,5.67123,0.0362538,0.338112,0.415923,1.58319
"treatment_e1","IBM",17,5.75342,0.0341519,0.501906,0.453734,1.65637
"treatment_e1","IBM",17,5.83562,0.0380664,0.4573,0.468371,1.70394
"treatment_e1","IBM",17,5.91781,0.0356611,0.459857,0.470831,1.70402
"treatment_e1","IBM",17,6,0.035015,0.465649,0.481836,1.65044
"treatment_e1","IBM",17,6.08219,0.0353804,0.453859,0.412312,1.67243
"treatment_e1","IBM",17,6.16438,0.0333451,0.368466,0.444021,1.66752
"treatment_e1","IBM",17,6.24658,0.0325696,0.409038,0.397682,1.70418
"treatment_e1","IBM",17,6.32877,0.0310616,0.510189,0.407493,1.64827
"treatment_e1","IBM",17,6.41096,0.0310645,0.475094,0.428269,1.64353
"treatment_e1","IBM",17,6.49315,0.0306112,0.422534,0.416101,1.62048
"treatment_e1","IBM",17,6.57534,0.0330059,0.449373,0.435657,1.6267
"treatment_e1","IBM",17,6.65753,0.0378887,0.550035,0.493049,1.79523
"treatment_e1","IBM",17,6.73973,0.0369966,0.475596,0.443023,1.68788
"treatment_e1","IBM",17,6.82192,0.0377434,0.412488,0.417394,1.70619
"treatment_e1","IBM",17,6.90411,0.0325369,0.51294,0.443029,1.70133
"treatment_e1","IBM",17,6.9863,0.0318398,0.484758,0.443068,1.68927
"treatment_e1","IBM",17,7.06849,0.036236,0.44955,0.437004,1.62717
"treatment_e1","IBM",17,7.15068,0.0383032,0.539584,0.410195,1.62735
"treatment_e1","IBM",17,7.23288,0.0354948,0.445742,0.41142,1.59196
"treatment_e1","IBM",17,7.31507,0.0321201,0.364652,0.408997,1.68482
"treatment_e1","IBM",17,7.39726,0.0320585,0.399944,0.450527,1.68856
"treatment_e1","IBM",17,7.47945,0.0343861,0.439917,0.405352,1.61775
"treatment_e1","IBM",17,7.56164,0.0333189,0.370211,0.459058,1.65066
"treatment_e1","IBM",17,7.64384,0.0329214,0.362722,0.422403,1.61026
"treatment_e1","IBM",17,7.72603,0.0346705,0.467566,0.416313,1.6506
"treatment_e1","IBM",17,7.80822,0.037432,0.416667,0.452961,1.69342
"treatment_e1","IBM",17,7.89041,0.0351756,0.502079,0.472505,1.6788
"treatment_e1","IBM",17,7.9726,0.0377693,0.517794,0.485983,1.6289
"treatment_e1","IBM",17,8.05479,0.0360852,0.388669,0.432256,1.67286
"treatment_e1","IBM",17,8.13699,0.0337506,0.531361,0.42493,1.635
"treatment_e1","IBM",17,8.21918,0.0355053,0.497075,0.433477,1.63378
"treatment_e1","IBM",17,8.30137,0.0359967,0.463033,0.481099,1.62157
"treatment_e1","IBM",17,8.38356,0.0369389,0.472572,0.51285,1.77177
"treatment_e1","IBM",17,8.46575,0.0348999,0.443431,0.457944,1.62662
"treatment_e1","IBM",17,8.54795,0.0353304,0.559996,0.438405,1.63761
"treatment_e1","IBM",17,8.63014,0.0385659,0.535387,0.448181,1.71212
"treatment_e1","IBM",17,8.71233,0.0396802,0.540559,0.432343,1.61579
"treatment_e1","IBM",17,8.79452,0.0335133,0.446688,0.428679,1.62068
"treatment_e1","IBM",17,8.87671,0.0286042,0.508504,0.450663,1.61457
"treatment_e1","IBM",17,8.9589,0.0315325,0.45979,0.382269,1.61579
"treatment_e1","IBM",17,9.0411,0.0302534,0.428073,0.425016,1.57916
"treatment_e1","IBM",17,9.12329,0.029208,0.417646,0.414065,1.54999
"treatment_e1","IBM",17,9.20548,0.0343892,0.497291,0.437272,1.57931
"treatment_e1","IBM",17,9.28767,0.0362551,0.48535,0.469029,1.56099
"treatment_e1","IBM",17,9.36986,0.0288713,0.445886,0.431165,1.64405
"treatment_e1","IBM",17,9.45205,0.0261126,0.394961,0.401851,1.62084
"treatment_e1","IBM",17,9.53425,0.0293166,0.593689,0.438493,1.55366
"treatment_e1","IBM",17,9.61644,0.0315628,0.491449,0.431165,1.62206
"treatment_e1","IBM",17,9.69863,0.0313298,0.465344,0.432407,1.62458
"treatment_e1","IBM",17,9.78082,0.0314878,0.505485,0.449565,1.648
"treatment_e1","IBM",17,9.86301,0.0318379,0.479197,0.412885,1.66253
"treatment_e1","IBM",17,9.94521,0.0292337,0.360113,0.387236,1.57215
"treatment_e1","IBM",17,10.0274,0.028711,0.4733,0.410517,1.62008
"treatment_e1","IBM",17,10.1096,0.0274078,0.406,0.390975,1.6592
"treatment_e1","IBM",17,10.1918,0.0274649,0.396153,0.405637,1.53091
"treatment_e1","IBM",17,10.274,0.0275107,0.385179,0.436185,1.6641
"treatment_e1","IBM",17,10.3562,0.0286127,0.454388,0.381239,1.56161
"treatment_e1","IBM",17,10.4384,0.0299723,0.397077,0.390989,1.62382
"treatment_e1","IBM",17,10.5205,0.0293685,0.403404,0.442291,1.59689
"treatment_e1","IBM",17,10.6027,0.0242403,0.390718,0.393398,1.59192
"treatment_e1","IBM",17,10.6849,0.0292423,0.543649,0.426365,1.61872
"treatment_e1","IBM",17,10.7671,0.0319722,0.47913,0.425143,1.55031
"treatment_e1","IBM",17,10.8493,0.0297932,0.420933,0.384828,1.49167
"treatment_e1","IBM",17,10.9315,0.0280137,0.466192,0.40804,1.57474
"treatment_e1","IBM",17,11.0137,0.0272686,0.392804,0.404406,1.50889
"treatment_e1","IBM",17,11.0959,0.0262807,0.391936,0.403261,1.48718
"treatment_e1","IBM",17,11.1781,0.0295689,0.553809,0.447256,1.54829
"treatment_e1","IBM",17,11.2603,0.030079,0.390932,0.439959,1.56797
"treatment_e1","IBM",17,11.3425,0.02766,0.373714,0.421647,1.58148
"treatment_e1","IBM",17,11.4247,0.0315833,0.478487,0.444846,1.53374
"treatment_e1","IBM",17,11.5068,0.0337008,0.423866,0.4546,1.60577
"treatment_e1","IBM",17,11.589,0.0362761,0.419336,0.466821,1.5801
"treatment_e1","IBM",17,11.6712,0.0344792,0.505031,0.435048,1.55444
"treatment_e1","IBM",17,11.7534,0.0317727,0.351471,0.428937,1.63143
