"scenario","model","rep","doy","pvpr_2_10","clin_0_5"
"demography","IBM",19,319,0.0787047,1.27846
"demography","IBM",19,326,0.0823245,1.08974
"demography","IBM",19,333,0.0823698,0.769501
"demography","IBM",19,340,0.0873208,1.15203
"demography","IBM",19,347,0.0848619,0.896649
"demography","IBM",19,354,0.0834623,0.833187
"demography","IBM",19,361,0.0848994,1.15628
"demography","IBM",19,365,0.0833977,1.35352
"eir_1","IBM",20,4,0.0420864,0.592956
"eir_1","IBM",20,11,0.0414342,0.498375
"eir_1","IBM",20,18,0.0421119,0.379961
"eir_1","IBM",20,25,0.0399495,0.61808
"eir_1","IBM",20,32,0.0416829,0.405158
"eir_1","IBM",20,39,0.0432587,0.644286
"eir_1","IBM",20,46,0.0446715,0.406512
"eir_1","IBM",20,53,0.043082,0.549123
"eir_1","IBM",20,60,0.0414776,0.404894
"eir_1","IBM",20,67,0.0429971,0.596951
"eir_1","IBM",20,74,0.04677,0.549699
"eir_1","IBM",20,81,0.0452043,0.406619
"eir_1","IBM",20,88,0.0435949,0.574954
"eir_1","IBM",20,95,0.0391717,0.311884
"eir_1","IBM",20,102,0.0402916,0.600092
"eir_1","IBM",20,109,0.0422029,0.672324
"eir_1","IBM",20,116,0.0432335,0.577379
"eir_1","IBM",20,123,0.042706,0.408627
"eir_1","IBM",20,130,0.0431211,0.409436
"eir_1","IBM",20,137,0.0442426,0.529963
"eir_1","IBM",20,144,0.0452557,0.697529
"eir_1","IBM",20,151,0.0439651,0.553431
"eir_1","IBM",20,158,0.0421191,0.577379
"eir_1","IBM",20,165,0.0392501,0.504874
"eir_1","IBM",20,172,0.041541,0.481594
"eir_1","IBM",20,179,0.0437995,0.433492
"eir_1","IBM",20,186,0.0407429,0.361243
"eir_1","IBM",20,193,0.0429343,0.506074
"eir_1","IBM",20,200,0.0433727,0.457635
"eir_1","IBM",20,207,0.0454347,0.385021
"eir_1","IBM",20,214,0.0439229,0.601437
"eir_1","IBM",20,221,0.0463973,0.504376
"eir_1","IBM",20,228,0.0466404,0.600368
"eir_1","IBM",20,235,0.0483847,0.598557
"eir_1","IBM",20,242,0.0473666,0.645679
"eir_1","IBM",20,249,0.0465433,0.669067
"eir_1","IBM",20,256,0.0462633,0.572923
"eir_1","IBM",20,263,0.0425076,0.621155
"eir_1","IBM",20,270,0.0402064,0.47803
"eir_1","IBM",20,277,0.0383829,0.430848
"eir_1","IBM",20,284,0.0364062,0.502887
"eir_1","IBM",20,291,0.0390104,0.382499
"eir_1","IBM",20,298,0.0378821,0.453446
"eir_1","IBM",20,305,0.0369034,0.526109
"eir_1","IBM",20,312,0.0418251,0.645848
"eir_1","IBM",20,319,0.0417378,0.455172
"eir_1","IBM",20,326,0.0405083,0.621724
"eir_1","IBM",20,333,0.0403795,0.525937
"eir_1","IBM",20,340,0.0434001,0.573824
"eir_1","IBM",20,347,0.045629,0.526523
"eir_1","IBM",20,354,0.0438989,0.552048
"eir_1","IBM",20,361,0.0459367,0.479569
"eir_1","IBM",20,365,0.0460437,0.502524
"eir_3","IBM",20,4,0.0816838,0.984644
"eir_3","IBM",20,11,0.0827569,1.0078
"eir_3","IBM",20,18,0.0832957,1.10797
"eir_3","IBM",20,25,0.0868233,0.604346
"eir_3","IBM",20,32,0.0893054,1.21103
"eir_3","IBM",20,39,0.0886171,0.808584
"eir_3","IBM",20,46,0.0822144,1.08661
"eir_3","IBM",20,53,0.0792228,1.30878
"eir_3","IBM",20,60,0.0859508,0.832182
"eir_3","IBM",20,67,0.0936482,1.16331
"eir_3","IBM",20,74,0.0924766,0.936092
"eir_3","IBM",20,81,0.0848844,0.982944
"eir_3","IBM",20,88,0.0806346,1.3863
"eir_3","IBM",20,95,0.0832957,0.932601
"eir_3","IBM",20,102,0.0841619,1.11034
"eir_3","IBM",20,109,0.0850744,1.16315
"eir_3","IBM",20,116,0.088303,1.08804
"eir_3","IBM",20,123,0.0871064,0.883044
"eir_3","IBM",20,130,0.0917541,1.13409
"eir_3","IBM",20,137,0.0897212,0.80574
"eir_3","IBM",20,144,0.0865922,1.00648
"eir_3","IBM",20,151,0.0855631,0.953658
"eir_3","IBM",20,158,0.0837498,1.20454
"eir_3","IBM",20,165,0.0876684,1.20371
"eir_3","IBM",20,172,0.0899214,0.828461
"eir_3","IBM",20,179,0.0853823,1.05615
"eir_3","IBM",20,186,0.0826679,0.93093
"eir_3","IBM",20,193,0.0851246,1.0071
"eir_3","IBM",20,200,0.0845453,0.980777
"eir_3","IBM",20,207,0.0794289,0.830117
"eir_3","IBM",20,214,0.0806776,1.20711
"eir_3","IBM",20,221,0.0833501,0.97936
"eir_3","IBM",20,228,0.0810838,1.15506
"eir_3","IBM",20,235,0.0832702,0.978956
"eir_3","IBM",20,242,0.0831901,1.00275
"eir_3","IBM",20,249,0.0860465,1.10083
"eir_3","IBM",20,256,0.0855163,1.22399
"eir_3","IBM",20,263,0.0865424,1.27526
"eir_3","IBM",20,270,0.0836209,0.94948
"eir_3","IBM",20,277,0.0802297,1.14811
"eir_3","IBM",20,284,0.0877496,1.14772
"eir_3","IBM",20,291,0.0915529,0.972004
"eir_3","IBM",20,298,0.089658,1.06936
"eir_3","IBM",20,305,0.0888514,1.21766
"eir_3","IBM",20,312,0.0867451,1.06936
"eir_3","IBM",20,319,0.0877103,0.993468
"eir_3","IBM",20,326,0.0840018,1.14342
"eir_3","IBM",20,333,0.0872051,0.721983
"eir_3","IBM",20,340,0.0828659,0.896867
"eir_3","IBM",20,347,0.0824395,1.29556
"eir_3","IBM",20,354,0.0792439,1.17283
"eir_3","IBM",20,361,0.0788787,1.025
"eir_3","IBM",20,365,0.0809746,0.700576
"eir_10","IBM",20,4,0.166138,2.15029
"eir_10","IBM",20,11,0.158127,2.08013
"eir_10","IBM",20,18,0.158899,2.3041
"eir_10","IBM",20,25,0.170222,2.42566
"eir_10","IBM",20,32,0.174448,2.59929
"eir_10","IBM",20,39,0.180921,2.37598
"eir_10","IBM",20,46,0.181341,2.40132
"eir_10","IBM",20,53,0.183381,2.40049
"eir_10","IBM",20,60,0.180737,2.47738
"eir_10","IBM",20,67,0.180407,2.15236
"eir_10","IBM",20,74,0.176698,2.54164
"eir_10","IBM",20,81,0.178442,2.29481
"eir_10","IBM",20,88,0.175958,2.39623
"eir_10","IBM",20,95,0.180327,2.38969
"eir_10","IBM",20,102,0.176881,2.3399
"eir_10","IBM",20,109,0.173846,1.94281
"eir_10","IBM",20,116,0.168898,2.06566
"eir_10","IBM",20,123,0.174239,2.29152
"eir_10","IBM",20,130,0.180015,2.1393
"eir_10","IBM",20,137,0.171602,2.13683
"eir_10","IBM",20,144,0.169099,1.98842
"eir_10","IBM",20,151,0.169947,1.96143
"eir_10","IBM",20,158,0.181018,2.31296
"eir_10","IBM",20,165,0.177574,2.18801
"eir_10","IBM",20,172,0.179717,2.48655
"eir_10","IBM",20,179,0.179226,1.86453
"eir_10","IBM",20,186,0.182163,2.55731
"eir_10","IBM",20,193,0.183548,2.13726
"eir_10","IBM",20,200,0.173063,2.3627
"eir_10","IBM",20,207,0.175611,2.80674
"eir_10","IBM",20,214,0.172484,2.43466
"eir_10","IBM",20,221,0.171076,2.04022
"eir_10","IBM",20,228,0.16967,2.06792
"eir_10","IBM",20,235,0.165125,1.99522
"eir_10","IBM",20,242,0.168459,1.92
"eir_10","IBM",20,249,0.172417,2.36819
"eir_10","IBM",20,256,0.172369,1.99358
"eir_10","IBM",20,263,0.169547,2.17232
"eir_10","IBM",20,270,0.165247,2.42384
"eir_10","IBM",20,277,0.168542,1.89844
"eir_10","IBM",20,284,0.165157,2.27313
"eir_10","IBM",20,291,0.163083,2.07188
"eir_10","IBM",20,298,0.159941,1.7968
"eir_10","IBM",20,305,0.166881,2.14383
"eir_10","IBM",20,312,0.16928,1.79141
"eir_10","IBM",20,319,0.168117,1.96517
"eir_10","IBM",20,326,0.176063,2.11385
"eir_10","IBM",20,333,0.179362,2.11313
"eir_10","IBM",20,340,0.177755,2.38806
"eir_10","IBM",20,347,0.18596,2.65446
"eir_10","IBM",20,354,0.187048,2.22682
"eir_10","IBM",20,361,0.177515,2.29995
"eir_10","IBM",20,365,0.168337,2.25309
"demography","IBM",20,4,0.0704548,1.04567
"demography","IBM",20,11,0.0691414,1.22834
"demography","IBM",20,18,0.0742585,1.41378
"demography","IBM",20,25,0.076748,0.983496
"demography","IBM",20,32,0.0841396,1.22937
"demography","IBM",20,39,0.0844043,0.673997
"demography","IBM",20,46,0.071203,0.919241
"demography","IBM",20,53,0.0777766,0.551174
"demography","IBM",20,60,0.0753507,1.16418
"demography","IBM",20,67,0.0707071,1.23124
"demography","IBM",20,74,0.0783889,0.98682
"demography","IBM",20,81,0.0809962,0.926553
"demography","IBM",20,88,0.0792775,1.35894
"demography","IBM",20,95,0.0754431,1.17145
"demography","IBM",20,102,0.0707191,1.04832
"demography","IBM",20,109,0.070219,0.616554
"demography","IBM",20,116,0.0700774,0.555274
"demography","IBM",20,123,0.0661148,0.927494
"demography","IBM",20,130,0.0687654,0.989663
"demography","IBM",20,137,0.0686728,0.679472
"demography","IBM",20,144,0.0688324,1.05027
"demography","IBM",20,151,0.0737687,0.928753
"demography","IBM",20,158,0.0753849,0.868752
"demography","IBM",20,165,0.0899177,1.30313
"demography","IBM",20,172,0.087905,0.991006
"demography","IBM",20,179,0.0874533,0.866395
"demography","IBM",20,186,0.0807487,0.865515
"demography","IBM",20,193,0.0721782,0.744392
"demography","IBM",20,200,0.0768077,1.05581
"demography","IBM",20,207,0.0796052,0.932868
"demography","IBM",20,214,0.0792696,0.435932
"demography","IBM",20,221,0.0771881,1.12135
"demography","IBM",20,228,0.0750269,1.43455
"demography","IBM",20,235,0.0786614,0.8747
"demography","IBM",20,242,0.0772634,0.74744
"demography","IBM",20,249,0.0838738,0.808761
"demography","IBM",20,256,0.0804746,1.24552
"demography","IBM",20,263,0.0824531,1.30224
"demography","IBM",20,270,0.081923,0.866102
"demography","IBM",20,277,0.081017,0.864783
"demography","IBM",20,284,0.0870175,0.805193
"demography","IBM",20,291,0.0788225,0.806836
"demography","IBM",20,298,0.0811451,0.87038
"demography","IBM",20,305,0.082391,0.683753
"demography","IBM",20,312,0.0822478,1.05635
"demography","IBM",20,319,0.0794709,0.929068
"demography","IBM",20,326,0.0722658,0.679702
"demography","IBM",20,333,0.073615,0.803829
"demography","IBM",20,340,0.0742499,1.11545
"demography","IBM",20,347,0.0754961,0.745913
"demography","IBM",20,354,0.0735278,0.745278
"demography","IBM",20,361,0.0698902,1.11507
"demography","IBM",20,365,0.071644,0.865955
"nets_e1","IBM",1,4,0.00711726,0.0257296
"nets_e1","IBM",1,11,0.00701135,0.102984
"nets_e1","IBM",1,18,0.00676119,0.0514846
"nets_e1","IBM",1,25,0.0066252,0.0515428
"nets_e1","IBM",1,32,0.0059076,0.128884
"nets_e1","IBM",1,39,0.00757423,0.0514628
"nets_e1","IBM",1,46,0.006667,0.0770801
"nets_e1","IBM",1,53,0.00716846,0.0769285
"nets_e1","IBM",1,60,0.0077884,0.076627
"nets_e1","IBM",1,67,0.00753477,0.025571
"nets_e1","IBM",1,74,0.00743212,0.0512676
"nets_e1","IBM",1,81,0.00778053,0.102615
"nets_e1","IBM",1,88,0.00865516,0.102564
"nets_e1","IBM",1,95,0.00872565,0.12834
"nets_e1","IBM",1,102,0.0101808,0.102795
"nets_e1","IBM",1,109,0.0099115,0.154063
"nets_e1","IBM",1,116,0.0100612,0.102406
"nets_e1","IBM",1,123,0.0101835,0.0765949
"nets_e1","IBM",1,130,0.0111363,0.204625
"nets_e1","IBM",1,137,0.010007,0.102105
"nets_e1","IBM",1,144,0.00934157,0.0763971
"nets_e1","IBM",1,151,0.00919783,0.152986
"nets_e1","IBM",1,158,0.00972821,0.12798
"nets_e1","IBM",1,165,0.0102896,0.0769988
"nets_e1","IBM",1,172,0.0104339,0.0256789
"nets_e1","IBM",1,179,0.00924159,0.1026
"nets_e1","IBM",1,186,0.0083522,0.127971
"nets_e1","IBM",1,193,0.00950656,0.20431
"nets_e1","IBM",1,200,0.0116156,0.153093
"nets_e1","IBM",1,207,0.00961926,0.0510454
"nets_e1","IBM",1,214,0.00765319,0.0508817
"nets_e1","IBM",1,221,0.00950609,0.253984
"nets_e1","IBM",1,228,0.00954246,0.177591
"nets_e1","IBM",1,235,0.0105532,0.152464
"nets_e1","IBM",1,242,0.0120843,0.126912
"nets_e1","IBM",1,249,0.0118187,0.126895
"nets_e1","IBM",1,256,0.0110762,0.101565
"nets_e1","IBM",1,263,0.0120596,0.253068
"nets_e1","IBM",1,270,0.0128135,0.101066
"nets_e1","IBM",1,277,0.0111327,0.100877
"nets_e1","IBM",1,284,0.0111938,0.125966
"nets_e1","IBM",1,291,0.0110861,0.125741
"nets_e1","IBM",1,298,0.0113949,0.301197
"nets_e1","IBM",1,305,0.0133726,0.325759
"nets_e1","IBM",1,312,0.0140297,0.150103
"nets_e1","IBM",1,319,0.0134312,0.19989
"nets_e1","IBM",1,326,0.01375,0.324866
"nets_e1","IBM",1,333,0.0152546,0.0748564
"nets_e1","IBM",1,340,0.014431,0.174617
"nets_e1","IBM",1,347,0.0110788,0.124539
"nets_e1","IBM",1,354,0.0126951,0.149386
"nets_e1","IBM",1,361,0.0119914,0.199154
"nets_e1","IBM",1,365,0.0133568,0.522673
"nets","IBM",1,4,0.053022,0.803965
"nets","IBM",1,11,0.0552178,0.928434
"nets","IBM",1,18,0.0603088,0.753458
"nets","IBM",1,25,0.062214,0.728543
"nets","IBM",1,32,0.0619781,0.578327
"nets","IBM",1,39,0.0616806,1.00392
"nets","IBM",1,46,0.0660087,0.978956
"nets","IBM",1,53,0.0668655,0.880609
"nets","IBM",1,60,0.0664275,0.729396
"nets","IBM",1,67,0.0672122,0.902163
"nets","IBM",1,74,0.0703959,0.726992
"nets","IBM",1,81,0.0702376,1.22643
"nets","IBM",1,88,0.0689913,0.624529
"nets","IBM",1,95,0.0702751,0.924367
"nets","IBM",1,102,0.0740334,0.698995
"nets","IBM",1,109,0.07209,1.04599
"nets","IBM",1,116,0.0689707,0.920398
"nets","IBM",1,123,0.0628233,0.722181
"nets","IBM",1,130,0.0631119,1.01948
"nets","IBM",1,137,0.0688096,1.12062
"nets","IBM",1,144,0.0698414,0.920523
"nets","IBM",1,151,0.0680587,1.14055
"nets","IBM",1,158,0.0719149,0.890063
"nets","IBM",1,165,0.0716378,0.716122
"nets","IBM",1,172,0.071496,1.03546
"nets","IBM",1,179,0.0718711,1.1104
"nets","IBM",1,186,0.0695933,0.865046
"nets","IBM",1,193,0.0725566,1.06141
"nets","IBM",1,200,0.0708035,0.98702
"nets","IBM",1,207,0.0729353,1.28391
"nets","IBM",1,214,0.069904,1.09185
"nets","IBM",1,221,0.0675103,1.14397
"nets","IBM",1,228,0.0707192,1.07082
"nets","IBM",1,235,0.0751872,0.974133
"nets","IBM",1,242,0.0787855,1.37509
"nets","IBM",1,249,0.07982,1.27579
"nets","IBM",1,256,0.0852512,1.14843
"nets","IBM",1,263,0.0826868,1.2471
"nets","IBM",1,270,0.0867713,1.27108
"nets","IBM",1,277,0.0878674,1.07133
"nets","IBM",1,284,0.087813,1.04663
"nets","IBM",1,291,0.0903861,1.12108
"nets","IBM",1,298,0.0930221,1.51917
"nets","IBM",1,305,0.0899268,1.04885
"nets","IBM",1,312,0.0921731,1.32609
"nets","IBM",1,319,0.0958156,1.20181
"nets","IBM",1,326,0.0945359,0.976538
"nets","IBM",1,333,0.0918728,1.17888
"nets","IBM",1,340,0.0944842,1.2052
"nets","IBM",1,347,0.0900715,1.15482
"nets","IBM",1,354,0.0896985,1.40356
"nets","IBM",1,361,0.0901236,1.2255
"nets","IBM",1,365,0.0893422,1.75144
"nets_e10","IBM",1,4,0.150739,2.26552
"nets_e10","IBM",1,11,0.153579,2.09032
"nets_e10","IBM",1,18,0.154934,1.86392
"nets_e10","IBM",1,25,0.154147,2.31474
"nets_e10","IBM",1,32,0.147702,2.59491
"nets_e10","IBM",1,39,0.151654,1.96467
"nets_e10","IBM",1,46,0.150892,2.28943
"nets_e10","IBM",1,53,0.151327,2.01393
"nets_e10","IBM",1,60,0.156218,2.20514
"nets_e10","IBM",1,67,0.155877,1.92685
"nets_e10","IBM",1,74,0.151213,2.47806
"nets_e10","IBM",1,81,0.1547,2.00453
"nets_e10","IBM",1,88,0.149028,2.20181
"nets_e10","IBM",1,95,0.148099,2.12137
"nets_e10","IBM",1,102,0.160352,2.22256
"nets_e10","IBM",1,109,0.163135,2.07528
"nets_e10","IBM",1,116,0.16438,2.27204
"nets_e10","IBM",1,123,0.167205,2.42268
"nets_e10","IBM",1,130,0.162862,2.44414
"nets_e10","IBM",1,137,0.158431,2.54529
"nets_e10","IBM",1,144,0.158974,2.29481
"nets_e10","IBM",1,151,0.165898,2.26724
"nets_e10","IBM",1,158,0.166896,2.45933
"nets_e10","IBM",1,165,0.165733,2.40965
"nets_e10","IBM",1,172,0.167738,2.73334
"nets_e10","IBM",1,179,0.168767,2.46185
"nets_e10","IBM",1,186,0.164985,2.23881
"nets_e10","IBM",1,193,0.164047,2.13989
"nets_e10","IBM",1,200,0.157055,2.40932
"nets_e10","IBM",1,207,0.158032,1.98235
"nets_e10","IBM",1,214,0.160979,2.47609
"nets_e10","IBM",1,221,0.156304,2.31762
"nets_e10","IBM",1,228,0.155861,2.27015
"nets_e10","IBM",1,235,0.165118,2.42426
"nets_e10","IBM",1,242,0.172734,2.45432
"nets_e10","IBM",1,249,0.178187,2.13436
"nets_e10","IBM",1,256,0.174142,2.23835
"nets_e10","IBM",1,263,0.174513,2.56324
"nets_e10","IBM",1,270,0.177038,2.38513
"nets_e10","IBM",1,277,0.184315,2.46051
"nets_e10","IBM",1,284,0.180153,2.31217
"nets_e10","IBM",1,291,0.177833,2.39754
"nets_e10","IBM",1,298,0.182696,2.77728
"nets_e10","IBM",1,305,0.187976,2.47772
"nets_e10","IBM",1,312,0.181582,2.6304
"nets_e10","IBM",1,319,0.173245,2.30474
"nets_e10","IBM",1,326,0.172844,2.25139
"nets_e10","IBM",1,333,0.168919,2.11948
"nets_e10","IBM",1,340,0.166174,2.36528
"nets_e10","IBM",1,347,0.170175,2.2353
"nets_e10","IBM",1,354,0.172453,2.25416
"nets_e10","IBM",1,361,0.174121,2.59707
"nets_e10","IBM",1,365,0.173476,2.42755
"irs_e1","IBM",1,4,0,0
"irs_e1","IBM",1,11,0,0
"irs_e1","IBM",1,18,0,0
"irs_e1","IBM",1,25,0,0
"irs_e1","IBM",1,32,0,0
"irs_e1","IBM",1,39,0,0
"irs_e1","IBM",1,46,0,0
"irs_e1","IBM",1,53,0,0
"irs_e1","IBM",1,60,0,0
"irs_e1","IBM",1,67,0,0
"irs_e1","IBM",1,74,0,0
"irs_e1","IBM",1,81,0,0
"irs_e1","IBM",1,88,0,0
"irs_e1","IBM",1,95,0,0
"irs_e1","IBM",1,102,0,0
"irs_e1","IBM",1,109,0,0
"irs_e1","IBM",1,116,0,0
"irs_e1","IBM",1,123,0,0
"irs_e1","IBM",1,130,0,0
"irs_e1","IBM",1,137,0,0
"irs_e1","IBM",1,144,0,0
"irs_e1","IBM",1,151,0,0
"irs_e1","IBM",1,158,0,0
"irs_e1","IBM",1,165,0,0
"irs_e1","IBM",1,172,0,0
"irs_e1","IBM",1,179,0,0
"irs_e1","IBM",1,186,0,0
"irs_e1","IBM",1,193,0,0
"irs_e1","IBM",1,200,0,0
"irs_e1","IBM",1,207,0,0
"irs_e1","IBM",1,214,0,0
"irs_e1","IBM",1,221,0,0
"irs_e1","IBM",1,228,0,0
"irs_e1","IBM",1,235,0,0
"irs_e1","IBM",1,242,0,0
"irs_e1","IBM",1,249,0,0
"irs_e1","IBM",1,256,0,0
"irs_e1","IBM",1,263,0,0
"irs_e1","IBM",1,270,0,0
"irs_e1","IBM",1,277,0,0
"irs_e1","IBM",1,284,0,0
"irs_e1","IBM",1,291,0,0
"irs_e1","IBM",1,298,0,0
"irs_e1","IBM",1,305,0,0
"irs_e1","IBM",1,312,0,0
"irs_e1","IBM",1,319,0,0
"irs_e1","IBM",1,326,0,0
"irs_e1","IBM",1,333,0,0
"irs_e1","IBM",1,340,0,0
"irs_e1","IBM",1,347,0,0
"irs_e1","IBM",1,354,0,0
"irs_e1","IBM",1,361,0,0
"irs_e1","IBM",1,365,0,0
"irs","IBM",1,4,0,0
"irs","IBM",1,11,0,0
"irs","IBM",1,18,0,0
"irs","IBM",1,25,0,0
"irs","IBM",1,32,0,0
"irs","IBM",1,39,0,0
"irs","IBM",1,46,0,0
"irs","IBM",1,53,0,0
"irs","IBM",1,60,0,0
"irs","IBM",1,67,0,0
"irs","IBM",1,74,0,0
"irs","IBM",1,81,0,0
"irs","IBM",1,88,0,0
"irs","IBM",1,95,0,0
"irs","IBM",1,102,0,0
"irs","IBM",1,109,0,0
"irs","IBM",1,116,0,0
"irs","IBM",1,123,0,0
"irs","IBM",1,130,0,0
"irs","IBM",1,137,0,0
"irs","IBM",1,144,0,0
"irs","IBM",1,151,0,0
"irs","IBM",1,158,0,0
"irs","IBM",1,165,0,0
"irs","IBM",1,172,0,0
"irs","IBM",1,179,0,0
"irs","IBM",1,186,0,0
"irs","IBM",1,193,0,0
"irs","IBM",1,200,0,0
"irs","IBM",1,207,0,0
"irs","IBM",1,214,0,0
"irs","IBM",1,221,0,0
"irs","IBM",1,228,0,0
"irs","IBM",1,235,0,0
"irs","IBM",1,242,0,0
"irs","IBM",1,249,0,0
"irs","IBM",1,256,0,0
"irs","IBM",1,263,0,0
"irs","IBM",1,270,0,0
"irs","IBM",1,277,0,0
"irs","IBM",1,284,0,0
"irs","IBM",1,291,0,0
"irs","IBM",1,298,0,0
"irs","IBM",1,305,0,0
"irs","IBM",1,312,0,0
"irs","IBM",1,319,0,0
"irs","IBM",1,326,0,0
"irs","IBM",1,333,0,0
"irs","IBM",1,340,0,0
"irs","IBM",1,347,0,0
"irs","IBM",1,354,0,0
"irs","IBM",1,361,0,0
"irs","IBM",1,365,0,0
"irs_e10","IBM",1,4,0.206681,3.85467
"irs_e10","IBM",1,11,0.216184,2.98569
"irs_e10","IBM",1,18,0.214616,3.19431
"irs_e10","IBM",1,25,0.214151,4.29382
"irs_e10","IBM",1,32,0.22006,4.23138
"irs_e10","IBM",1,39,0.21721,3.78173
"irs_e10","IBM",1,46,0.218673,3.63047
"irs_e10","IBM",1,53,0.219527,3.65952
"irs_e10","IBM",1,60,0.22349,3.86482
"irs_e10","IBM",1,67,0.225148,3.64447
"irs_e10","IBM",1,74,0.224107,3.39103
"irs_e10","IBM",1,81,0.224413,3.51807
"irs_e10","IBM",1,88,0.226691,3.99497
"irs_e10","IBM",1,95,0.227529,4.25531
"irs_e10","IBM",1,102,0.232555,3.68177
"irs_e10","IBM",1,109,0.23635,3.75613
"irs_e10","IBM",1,116,0.244416,4.22722
"irs_e10","IBM",1,123,0.248273,4.30835
"irs_e10","IBM",1,130,0.243245,4.19887
"irs_e10","IBM",1,137,0.242387,3.60395
"irs_e10","IBM",1,144,0.242442,4.07082
"irs_e10","IBM",1,151,0.244696,3.31773
"irs_e10","IBM",1,158,0.244949,3.64102
"irs_e10","IBM",1,165,0.247692,3.76263
"irs_e10","IBM",1,172,0.250086,4.00689
"irs_e10","IBM",1,179,0.254379,3.98064
"irs_e10","IBM",1,186,0.250209,3.90947
"irs_e10","IBM",1,193,0.251453,3.51994
"irs_e10","IBM",1,200,0.251689,4.24419
"irs_e10","IBM",1,207,0.250963,3.92366
"irs_e10","IBM",1,214,0.243385,3.56938
"irs_e10","IBM",1,221,0.250765,3.81325
"irs_e10","IBM",1,228,0.256169,3.64451
"irs_e10","IBM",1,235,0.25444,3.95515
"irs_e10","IBM",1,242,0.247547,3.8574
"irs_e10","IBM",1,249,0.254018,3.69418
"irs_e10","IBM",1,256,0.255482,4.40839
"irs_e10","IBM",1,263,0.258063,3.82003
"irs_e10","IBM",1,270,0.253349,3.92634
"irs_e10","IBM",1,277,0.258932,3.67073
"irs_e10","IBM",1,284,0.267535,3.84368
"irs_e10","IBM",1,291,0.268253,3.84289
"irs_e10","IBM",1,298,0.269189,3.94136
"irs_e10","IBM",1,305,0.277753,3.27365
"irs_e10","IBM",1,312,0.275624,3.82867
"irs_e10","IBM",1,319,0.268528,3.98346
"irs_e10","IBM",1,326,0.270899,4.06141
"irs_e10","IBM",1,333,0.267974,4.00989
"irs_e10","IBM",1,340,0.261676,3.68484
"irs_e10","IBM",1,347,0.2723,3.47929
"irs_e10","IBM",1,354,0.272813,3.37893
"irs_e10","IBM",1,361,0.274733,4.00082
"irs_e10","IBM",1,365,0.26903,2.97032
"treatment_e1","IBM",1,4,0.0137303,0.274324
"treatment_e1","IBM",1,11,0.0120879,0.224677
"treatment_e1","IBM",1,18,0.0109574,0.375257
"treatment_e1","IBM",1,25,0.0139997,0.300164
"treatment_e1","IBM",1,32,0.0160086,0.32529
"treatment_e1","IBM",1,39,0.015535,0.400466
"treatment_e1","IBM",1,46,0.0150743,0.325178
"treatment_e1","IBM",1,53,0.0147695,0.19959
"treatment_e1","IBM",1,60,0.0138083,0.273744
"treatment_e1","IBM",1,67,0.0131376,0.298101
"treatment_e1","IBM",1,74,0.0154414,0.421421
"treatment_e1","IBM",1,81,0.0183656,0.346958
"treatment_e1","IBM",1,88,0.019283,0.323141
"treatment_e1","IBM",1,95,0.0173387,0.397901
"treatment_e1","IBM",1,102,0.0187362,0.472058
"treatment_e1","IBM",1,109,0.018063,0.17407
"treatment_e1","IBM",1,116,0.0157111,0.323119
"treatment_e1","IBM",1,123,0.0190359,0.248688
"treatment_e1","IBM",1,130,0.0161589,0.398363
"treatment_e1","IBM",1,137,0.01495,0.398635
"treatment_e1","IBM",1,144,0.0138173,0.422742
"treatment_e1","IBM",1,151,0.0146445,0.372906
"treatment_e1","IBM",1,158,0.0157103,0.44877
"treatment_e1","IBM",1,165,0.0141026,0.274887
"treatment_e1","IBM",1,172,0.0131898,0.349617
"treatment_e1","IBM",1,179,0.0147044,0.398989
"treatment_e1","IBM",1,186,0.0155887,0.299385
"treatment_e1","IBM",1,193,0.0158714,0.424013
"treatment_e1","IBM",1,200,0.0152339,0.398771
"treatment_e1","IBM",1,207,0.0156023,0.273987
"treatment_e1","IBM",1,214,0.0150044,0.348568
"treatment_e1","IBM",1,221,0.0146103,0.349282
"treatment_e1","IBM",1,228,0.0134347,0.150103
"treatment_e1","IBM",1,235,0.0142299,0.226037
"treatment_e1","IBM",1,242,0.0127044,0.225975
"treatment_e1","IBM",1,249,0.0132154,0.226037
"treatment_e1","IBM",1,256,0.0127471,0.351831
"treatment_e1","IBM",1,263,0.0114304,0.275793
"treatment_e1","IBM",1,270,0.00913621,0.150515
"treatment_e1","IBM",1,277,0.0101707,0.175686
"treatment_e1","IBM",1,284,0.0123489,0.326408
"treatment_e1","IBM",1,291,0.0114366,0.226411
"treatment_e1","IBM",1,298,0.0111936,0.277126
"treatment_e1","IBM",1,305,0.0101489,0.201393
"treatment_e1","IBM",1,312,0.00994077,0.302549
"treatment_e1","IBM",1,319,0.0134767,0.4542
