"iso3c","site","cor","ibm","fleet","n"
"LBR","LBR_Rivercess_rural",0.9969959862,0.5146219894,0.5269902223,324
"LBR","LBR_Sinoe_rural",0.9975814201,0.5410531455,0.5524788855,324
"LBR","LBR_Sinoe_urban",0.9971292394,0.3928125555,0.4193161967,324
"MDG","MDG_Antananarivo_rural",0.9661400882,0.1511630128,0.1886139062,324
"MDG","MDG_Antananarivo_urban",0.9775098191,0.1319740169,0.1704495974,324
"MDG","MDG_Antsiranana_rural",0.9871952944,0.2200427825,0.2481387645,324
"MDG","MDG_Antsiranana_urban",0.9886101943,0.1988888558,0.2251742898,324
"MDG","MDG_Fianarantsoa_rural",0.9812668927,0.2512170469,0.2920879238,324
"MDG","MDG_Fianarantsoa_urban",0.977845287,0.1820232565,0.2231945331,324
"MDG","MDG_Mahajanga_rural",0.9832869581,0.2426454887,0.261738505,324
"MDG","MDG_Mahajanga_urban",0.9211173633,0.1778918177,0.23109071,324
"MDG","MDG_Toamasina_rural",0.9831595563,0.2571685608,0.2931769787,324
"MDG","MDG_Toamasina_urban",0.9894694799,0.2315140184,0.2635574326,324
"MDG","MDG_Toliary_rural",0.9855892617,0.2669741245,0.2901097829,324
"MDG","MDG_Toliary_urban",0.9906357167,0.2049028705,0.2301570271,324
"MLI","MLI_Bamako_urban",0.9943413891,0.235760538,0.2522807649,324
"MLI","MLI_Gao_rural",0.9931723279,0.3957650942,0.3947890054,324
"MLI","MLI_Gao_urban",0.992739227,0.3321279721,0.3299831606,324
"MLI","MLI_Kayes_rural",0.9951675408,0.4215973505,0.4190076257,324
"MLI","MLI_Kayes_urban",0.9938458967,0.3175860061,0.3138853575,324
"MLI","MLI_Kidal_rural",0.9934053904,0.2738909085,0.277233347,324
"MLI","MLI_Kidal_urban",0.9931725095,0.2789097652,0.2786104756,324
"MLI","MLI_Koulikoro_rural",0.989395209,0.5332300568,0.5612247369,324
"MLI","MLI_Koulikoro_urban",0.9937781825,0.4019436417,0.4167573676,324
"MLI","MLI_Mopti_rural",0.994049918,0.6084277176,0.6106159321,324
"MLI","MLI_Mopti_urban",0.9946367851,0.5476985143,0.5427038687,324
"MLI","MLI_Sikasso_rural",0.9945803235,0.6066475365,0.6150331572,324
"MLI","MLI_Sikasso_urban",0.9951931694,0.4920011603,0.4947635917,324
"MLI","MLI_Ségou_rural",0.9849620545,0.5713356857,0.6064145637,324
"MLI","MLI_Ségou_urban",0.9953616865,0.5160176215,0.5186265498,324
"MLI","MLI_Timbuktu_rural",0.9933664067,0.4498552891,0.4465246016,324
"MLI","MLI_Timbuktu_urban",0.9910988907,0.3087820351,0.3107476879,324
"MMR","MMR_Chin_rural",0.9556823227,0.01330731953,0.02188969891,324
"MMR","MMR_Kachin_rural",0.9276855926,0.01226278664,0.02153126902,324
"MMR","MMR_Kachin_urban",0.9726218514,0.0232309682,0.03661921399,324
"MMR","MMR_Kayin_rural",0.9413811747,0.0130962105,0.02324091366,324
"MMR","MMR_Mandalay_urban",0.9060958894,0.01016936701,0.01905471728,324
"MMR","MMR_Mon_rural",0.9599853218,0.01436390136,0.02370402705,324
"MMR","MMR_Mon_urban",0.961585493,0.01511811718,0.02391882079,324
"MMR","MMR_Naypyitaw_rural",0.9555590862,0.02210559463,0.03447601056,324
"MMR","MMR_Rakhine_rural",0.9634819591,0.00943009622,0.01577375966,324
"MMR","MMR_Rakhine_urban",0.9797591245,0.03634357564,0.0469674803,324
"MMR","MMR_Sagaing_urban",0.9702145942,0.0238246478,0.03465906782,324
"MMR","MMR_Shan_rural",0.8955999764,0.01345174899,0.0266652293,324
"MMR","MMR_Shan_urban",0.9140802824,0.01441750728,0.02534719125,324
"MMR","MMR_Tanintharyi_rural",0.9613331919,0.01860341959,0.02818952583,324
"MMR","MMR_Yangon_urban",0.9402941479,0.01464569559,0.02626396422,324
"MOZ","MOZ_Cabo Delgado_rural",0.9860632318,0.5107786859,0.5205152994,324
"MOZ","MOZ_Cabo Delgado_urban",0.9861478111,0.419670395,0.4307975224,324
"MOZ","MOZ_Gaza_rural",0.9884084123,0.277004415,0.3094979155,324
"MOZ","MOZ_Gaza_urban",0.9877235385,0.2623879738,0.2967878953,324
"MOZ","MOZ_Inhambane_rural",0.9953171089,0.3728192008,0.3915345271,324
"MOZ","MOZ_Inhambane_urban",0.9960736025,0.3652326962,0.3803340763,324
"MOZ","MOZ_Manica_rural",0.9895311789,0.4055894111,0.4326771504,324
"MOZ","MOZ_Manica_urban",0.9857409869,0.3647842356,0.3891774476,324
"MOZ","MOZ_Maputo City_rural",0.9790719592,0.2022035241,0.2580188186,324
"MOZ","MOZ_Maputo City_urban",0.980825766,0.1739243696,0.2254550531,324
"MOZ","MOZ_Maputo_rural",0.9739380349,0.1869553518,0.2245267153,324
"MOZ","MOZ_Maputo_urban",0.9750975689,0.1900439452,0.2295926933,324
"MOZ","MOZ_Nampula_rural",0.9894403301,0.6125167542,0.6117511912,324
"MOZ","MOZ_Nampula_urban",0.9877299958,0.509893629,0.5158560997,324
"MOZ","MOZ_Nassa_rural",0.9894224829,0.5376265082,0.5558959039,324
"MOZ","MOZ_Nassa_urban",0.976683681,0.4290382747,0.4715448279,324
"MOZ","MOZ_Sofala_rural",0.9912646767,0.4533550266,0.4711772405,324
"MOZ","MOZ_Sofala_urban",0.994507485,0.3332645089,0.3556711047,324
"MOZ","MOZ_Tete_rural",0.9907055488,0.4835600269,0.5019774266,324
"MOZ","MOZ_Tete_urban",0.9831342888,0.3382450944,0.3630988077,324
"MOZ","MOZ_Zambezia_rural",0.9874215822,0.5900595788,0.6046318179,324
"MOZ","MOZ_Zambezia_urban",0.9838986244,0.4985482238,0.5204433823,324
"MRT","MRT_Assaba_rural",0.8883510996,0.09300898896,0.1282022071,324
"MRT","MRT_Assaba_urban",0.9298545847,0.09289460728,0.1275387787,324
"MRT","MRT_Brakna_rural",0.8946463582,0.07200993909,0.106458972,324
"MRT","MRT_Brakna_urban",0.9032416139,0.137191722,0.1761424054,324
"MRT","MRT_Gorgol_rural",0.8743056945,0.06449841965,0.09881864114,324
